OBJECTID *	Shape *	EU_CD	MS_CD	VISS_EU_CD	VISS_MS_CD	NAMN	TYP_NFS06	CATEGORY	WB	District	COMP_AUTH	Country	Version	URL_VISS	DATUM	ObjVer	PopNamn	GVatten	UTL_EU_CD	UTL_MS_CD	Shape_Length	Shape_Area	TYPOMR_KOD	TYPOMRNAMN
1	Polygon	SEB69E10F8-0672-4047-9B68-62EBC54BCD5C	WA24081564	SE0101010201-C	SE590020-114520	Inre Idefjorden	2	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE590020-114520	2016-10-26	2016	Inre Idefjorden_(11.45,59)	Y	NO0101010201-C	0101010201-C	7125.70423	1162300.877	2	2 - Västkustens fjordar
2	Polygon	SED61435C4-553F-4884-9A67-45CB3B765944	WA18466637	SE0101010202-C	SE590860-113810	Idefjorden	2	CW	P	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE590860-113810	2016-10-26	2016	Idefjorden_(11.38,59.07)	Y	NO0101010202-C	0101010202-C	39574.41302	6477560.424	2	2 - Västkustens fjordar
3	Polygon	SE2B56DE67-CC73-4CBE-8BF2-323BE06AF9B0	WA91449675	SE0101010203-C	SE590900-112300	Inre Singlefjorden	2	CW	P	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE590900-112300	2016-10-26	2016	Inre Singlefjorden_(11.23,59.09)	Y	NO0101010203-C	0101010203-C	8446.034681	562048.9597	2	2 - Västkustens fjordar
162	Polygon	SE4197F2B2-3564-4AD9-A566-01F6BA24497C	WA55040263	SE575700-114240	SE575700-114240	Hake fjord	2	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE575700-114240	2006-12-31	2010	Hake fjord_(57.98,11.73)	N	 	 	135626.6597	75725564.01	2	2 - Västkustens fjordar
181	Polygon	SEA242C63C-4D96-4862-9EDF-3D5EFC3F6607	WA16499529	SE580500-114725	SE580500-114725	Askeröfjorden	2	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE580500-114725	2006-12-31	2010	Askeröfjorden_(58.07,11.8)	N	 	 	60623.81815	18225123.52	2	2 - Västkustens fjordar
187	Polygon	SE56FD9ECC-17D5-4797-8C11-51B80AE20DC7	WA69972288	SE580688-114860	SE580688-114860	Halsefjorden	2	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE580688-114860	2006-12-31	2010	Halsefjorden_(58.12,11.79)	N	 	 	34408.93497	14051384.07	2	2 - Västkustens fjordar
194	Polygon	SEF5B41C30-6ADC-43D5-8374-B35652F339C1	WA48861055	SE581120-112680	SE581120-112680	Ellösefjorden	2	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE581120-112680	2006-12-31	2010	Ellösefjorden_(58.18,11.43)	N	 	 	60158.50458	11234510.83	2	2 - Västkustens fjordar
195	Polygon	SEC48C863A-93D8-4718-8BC2-C8F72E789C51	WA12569430	SE581200-112960	SE581200-112960	Malö Strömmar	2	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE581200-112960	2006-12-31	2010	Malö Strömmar_(58.2,11.49)	N	 	 	12581.11607	1556832.848	2	2 - Västkustens fjordar
197	Polygon	SE01F8D2CA-A9D9-4815-B8B8-D9E7645E9B37	WA23971566	SE581260-113220	SE581260-113220	Koljö fjord	2	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE581260-113220	2006-12-31	2010	Koljö fjord_(58.23,11.56)	N	 	 	51048.96052	12848779.81	2	2 - Västkustens fjordar
198	Polygon	SE13F5A309-7DEC-4D77-AD33-4BD84A85D458	WA98175760	SE581260-115280	SE581260-115280	Ljungs kile	2	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE581260-115280	2006-12-31	2010	Ljungs kile_(58.22,11.9)	N	 	 	20882.38713	6299168.397	2	2 - Västkustens fjordar
201	Polygon	SE504BD08B-EC42-49D3-A25C-D3DFB743A184	WA13489451	SE581365-112910	SE581365-112910	Snäckedjupet	2	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE581365-112910	2006-12-31	2010	Snäckedjupet_(58.24,11.49)	N	 	 	15700.80521	2090699.816	2	2 - Västkustens fjordar
202	Polygon	SE0CBE8D72-DE4C-4636-9F9B-0517FA951578	WA65414529	SE581450-113140	SE581450-113140	Nordströmmarna	2	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE581450-113140	2006-12-31	2010	Nordströmmarna_(58.24,11.53)	N	 	 	12305.77493	1507367.476	2	2 - Västkustens fjordar
203	Polygon	SE4C4A16DD-D848-4607-833E-8F9BE6CFA12C	WA55611326	SE581520-113750	SE581520-113750	Borgilefjorden	2	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE581520-113750	2006-12-31	2010	Borgilefjorden_(58.26,11.63)	N	 	 	14631.22804	3408083.603	2	2 - Västkustens fjordar
205	Polygon	SEF4CB246A-31C4-40E8-B960-C073226DC59B	WA88861178	SE581540-114000	SE581540-114000	Kalvöfjord	2	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE581540-114000	2006-12-31	2010	Kalvöfjord_(58.28,11.67)	N	 	 	36543.87311	9812230.256	2	2 - Västkustens fjordar
206	Polygon	SEE3128FC1-6A44-41A1-899C-B91184D26BDD	WA39066457	SE581570-113040	SE581570-113040	Getevikssund	2	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE581570-113040	2006-12-31	2010	Getevikssund_(58.26,11.51)	N	 	 	11145.59679	1295786.217	2	2 - Västkustens fjordar
208	Polygon	SEB1420208-9106-4746-9E8F-44376E7311AA	WA46670058	SE581700-113000	SE581700-113000	Gullmarn centralbassäng	2	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE581700-113000	2006-12-31	2010	Gullmarn centralbassäng_(58.31,11.53)	N	 	 	113016.4224	49596857.49	2	2 - Västkustens fjordar
209	Polygon	SEE5CADF0A-6E3E-4BF9-B2DD-DDF9FCDB3D1F	WA43270311	SE581740-114820	SE581740-114820	Havstensfjorden	2	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE581740-114820	2006-12-31	2010	Havstensfjorden_(58.31,11.74)	N	 	 	121941.2612	54111198.78	2	2 - Västkustens fjordar
220	Polygon	SE91E2A9EF-21B2-4139-9F57-DD4132A0C935	WA29111809	SE582000-115270	SE582000-115270	Byfjorden	2	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE582000-115270	2006-12-31	2010	Byfjorden_(58.34,11.88)	N	 	 	18116.01823	5798438.776	2	2 - Västkustens fjordar
227	Polygon	SEF211D41A-B798-4DF7-A4AF-A339AE3F1F66	WA64759536	SE582150-112530	SE582150-112530	Brofjorden	2	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE582150-112530	2006-12-31	2010	Brofjorden_(58.36,11.43)	N	 	 	30693.15031	7231261.278	2	2 - Västkustens fjordar
236	Polygon	SE8F408BDE-C7D4-40AC-B870-E535F870EE35	WA16249473	SE582500-113890	SE582500-113890	Saltkällefjorden	2	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE582500-113890	2006-12-31	2010	Saltkällefjorden_(58.42,11.66)	N	 	 	16070.64148	4680772.535	2	2 - Västkustens fjordar
240	Polygon	SECCCFA512-037F-47D7-A2C9-BE112C874495	WA66502688	SE582630-113515	SE582630-113515	Färlevfjorden	2	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE582630-113515	2006-12-31	2010	Färlevfjorden_(58.45,11.58)	N	 	 	13920.55853	3054600.896	2	2 - Västkustens fjordar
153	Polygon	SECEA66178-C402-4BD2-8C16-514B6E64FED0	WA25351289	SE575340-113000	SE575340-113000	Marstrandsfjorden	3	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE575340-113000	2006-12-31	2010	Marstrandsfjorden_(57.9,11.54)	N	 	 	77837.71634	52680309.76	3	3 - Västkustens yttre kustvatten, Skagerrak
164	Polygon	SEB43CB871-0B59-4D4E-93DA-90DAC89F2A3E	WA21122787	SE575760-112671	SE575760-112671	Hjärteröfjorden	3	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE575760-112671	2006-12-31	2010	Hjärteröfjorden_(57.94,11.45)	N	 	 	63098.83204	102749690.1	3	3 - Västkustens yttre kustvatten, Skagerrak
173	Polygon	SEAB535896-CE5B-4B12-8DCC-286DC0976BD1	WA73870290	SE580240-112501	SE580240-112501	Mollöfjorden	3	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE580240-112501	2006-12-31	2010	Mollöfjorden_(58.04,11.39)	N	 	 	51488.63972	76932498.75	3	3 - Västkustens yttre kustvatten, Skagerrak
179	Polygon	SE44FB6D88-E3B5-4E36-9714-58FDE4021857	WA56431638	SE580500-111801	SE580500-111801	M Bohusläns skärgårds kustvatten	3	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE580500-111801	2006-12-31	2010	M Bohusläns skärgårds kustvatten_(58.24,11.3)	N	 	 	163519.4014	232944367.1	3	3 - Västkustens yttre kustvatten, Skagerrak
183	Polygon	SE17B21C3E-78A2-4E2D-B7C2-96632D4ACA55	WA44654285	SE580550-112460	SE580550-112460	Käringöfjorden	3	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE580550-112460	2006-12-31	2010	Käringöfjorden_(58.1,11.39)	N	 	 	36699.74157	23867836.14	3	3 - Västkustens yttre kustvatten, Skagerrak
243	Polygon	SE374E9A19-00FC-4DD2-A560-20B635F888B5	WA98945765	SE582700-110451	SE582700-110451	Sotefjorden	3	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE582700-110451	2006-12-31	2010	Sotefjorden_(58.47,11.15)	N	 	 	119178.5709	225989554.8	3	3 - Västkustens yttre kustvatten, Skagerrak
252	Polygon	SE09AC6BA3-3A94-4B0F-90BD-B4F006EB410D	WA58228631	SE583450-110750	SE583450-110750	Väderöfjorden	3	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE583450-110750	2006-12-31	2010	Väderöfjorden_(58.58,11.12)	N	 	 	33960.46524	41389682.6	3	3 - Västkustens yttre kustvatten, Skagerrak
272	Polygon	SE5329474A-F619-4B4F-A649-03B4ECD5FAD1	WA94727621	SE584200-105901	SE584200-105901	M n Bohusläns skärgårds kustvatten	3	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE584200-105901	2006-12-31	2010	M n Bohusläns skärgårds kustvatten_(58.7,11.06)	N	 	 	179793.4167	349197404.3	3	3 - Västkustens yttre kustvatten, Skagerrak
301	Polygon	SE1F5B23B8-2C72-4A73-96FD-7BC69D46EC3C	WA78752433	SE585100-110600	SE585100-110600	S Kosterfjorden	3	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE585100-110600	2006-12-31	2010	S Kosterfjorden_(58.85,11.1)	N	 	 	39700.10143	29117718.08	3	3 - Västkustens yttre kustvatten, Skagerrak
312	Polygon	SE1E82A04F-9AFF-492D-A1E6-3149841CDE70	WA88507966	SE585400-110400	SE585400-110400	N Kosterfjorden	3	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE585400-110400	2006-12-31	2010	N Kosterfjorden_(58.9,11.07)	N	 	 	47248.09985	25183069.62	3	3 - Västkustens yttre kustvatten, Skagerrak
316	Polygon	SE00776819-5D5D-49A2-BC5E-38B23E32AA97	WA48361215	SE585750-105940	SE585750-105940	N n Bohusläns skärgårds kustvatten	3	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE585750-105940	2016-12-12	2016	N n Bohusläns skärgårds kustvatten_(58.9,10.96)	N	 	 	105703.5452	89896781.11	3	3 - Västkustens yttre kustvatten, Skagerrak
70	Polygon	SE5F651064-97A2-4344-9C80-08B9EE0B1BA1	WA57284094	SE570000-120701	SE570000-120701	N m Hallands kustvatten	4	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE570000-120701	2006-12-31	2010	N m Hallands kustvatten_(57.27,11.98)	N	 	 	162690.1606	302381891.8	4	4 - Västkustens yttre kustvatten, Kattegatt
99	Polygon	SEF99DDCA5-319E-4F10-A799-8041A7938C79	WA64137885	SE572540-114801	SE572540-114801	Onsala kustvatten	4	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE572540-114801	2006-12-31	2010	Onsala kustvatten_(57.44,11.84)	N	 	 	129285.3965	263503427.5	4	4 - Västkustens yttre kustvatten, Kattegatt
110	Polygon	SEBFA19434-D546-4E78-AF7F-CE6A16D686B9	WA66632205	SE573300-113801	SE573300-113801	Göteborgs s skärgårds kustvatten	4	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE573300-113801	2006-12-31	2010	Göteborgs s skärgårds kustvatten_(57.58,11.68)	N	 	 	87208.25421	131324615.8	4	4 - Västkustens yttre kustvatten, Kattegatt
128	Polygon	SE5ED23ACF-745C-4922-AF76-B4D1C4E13676	WA74648822	SE574160-113351	SE574160-113351	Göteborgs n skärgårds kustvatten	4	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE574160-113351	2006-12-31	2010	Göteborgs n skärgårds kustvatten_(57.72,11.57)	N	 	 	103921.8981	114158769.4	4	4 - Västkustens yttre kustvatten, Kattegatt
144	Polygon	SEBFAB3DF1-76EF-4F2D-9587-9F7233558671	WA50746419	SE574931-113131	SE574931-113131	Göteborgs n n skärgårds kustvatten	4	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE574931-113131	2006-12-31	2010	Göteborgs n n skärgårds kustvatten_(57.82,11.51)	N	 	 	54156.48694	73138751.5	4	4 - Västkustens yttre kustvatten, Kattegatt
48	Polygon	SE36711B15-677A-45FD-9350-65D6C3736D09	WA12817029	SE561030-122821	SE561030-122821	N Öresunds kustvatten	5	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE561030-122821	2006-12-31	2010	N Öresunds kustvatten_(56.19,12.5)	N	 	 	74259.10176	169219278.6	5	5 - Södra Halland och norra Öresunds kustvatten
53	Polygon	SE6B210E53-4CEF-45AD-9A49-24D5804A4139	WA52813004	SE562000-123800	SE562000-123800	Skälderviken	5	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE562000-123800	2006-12-31	2010	Skälderviken_(56.31,12.66)	N	 	 	77063.97872	241054027.3	5	5 - Södra Hallands och norra Öresunds kustvatten
58	Polygon	SE367E330A-E8A1-4FD7-8CDD-86BD37A0ABE5	WA99366628	SE562450-122751	SE562450-122751	Skäldervikens kustvatten	5	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE562450-122751	2006-12-31	2010	Skäldervikens kustvatten_(56.38,12.51)	N	 	 	53234.70041	92950425.05	5	5 - Södra Hallands och norra Öresunds kustvatten
59	Polygon	SEF229A7F9-91AA-4134-B934-41F990BAD4B7	WA55983181	SE563000-123351	SE563000-123351	Laholmsbuktens kustvatten	5	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE563000-123351	2006-12-31	2010	Laholmsbuktens kustvatten_(56.53,12.64)	N	 	 	69810.73742	177768617.1	5	5 - Södra Hallands och norra Öresunds kustvatten
61	Polygon	SEC02F5732-4D8D-4477-87B0-4420522399BD	WA88179174	SE563330-124600	SE563330-124600	Laholmsbukten	5	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE563330-124600	2016-12-12	2016	Laholmsbukten_(56.55,12.83)	N	 	 	75129.15991	284712253.5	5	5 - Södra Hallands och norra Öresunds kustvatten
65	Polygon	SE59EC914A-E7B9-4B7D-A892-4DB54C8BF2A7	WA68121347	SE564500-122601	SE564500-122601	S m Hallands kustvatten	5	CW	Y	SE5	VH	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE564500-122601	2016-12-12	2016	S m Hallands kustvatten_(56.8,12.54)	N	 	 	104210.2885	159384452.3	5	5 - Södra Hallands och norra Öresunds kustvatten
12	Polygon	SE7487D0DF-1B88-4824-A511-1C6EC25AF9EF	WA27428567	SE553757-130820	SE553757-130820	Malmö hamnområde	6	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE553757-130820	2009-09-18	2010	Malmö hamnområde_(55.63,13)	N	 	 	28220.25294	5384472.879	6	6 - Öresunds kustvatten
13	Polygon	SE7C2D98D9-F5C6-4532-A3AF-3D9EA43F55AD	WA81342479	SE554040-125750	SE554040-125750	Lommabukten	6	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE554040-125750	2009-09-18	2010	Lommabukten_(55.67,12.97)	N	 	 	58397.70331	112266516.8	6	6 - Öresunds kustvatten
14	Polygon	SEE1910460-7DE8-4791-84B9-C45FA48581C1	WA98886056	SE554500-125001	SE554500-125001	S m Öresunds kustvatten	6	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE554500-125001	2016-12-12	2016	S m Öresunds kustvatten_(55.74,12.84)	N	 	 	86385.8917	141088721.8	6	6 - Öresunds kustvatten
16	Polygon	SE0B68FE82-4165-4DBE-AC8D-FB556EB381A7	WA78276968	SE554810-125240	SE554810-125240	Lundåkrabukten	6	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE554810-125240	2006-12-31	2010	Lundåkrabukten_(55.81,12.88)	N	 	 	32379.91243	49922258.55	6	6 - Öresunds kustvatten
17	Polygon	SE17B83204-EFA8-43DD-B9FB-7AB5E7816DFE	WA61585185	SE555545-124332	SE555545-124332	N m Öresunds kustvatten	6	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE555545-124332	2009-09-17	2010	N m Öresunds kustvatten_(55.92,12.74)	N	 	 	68635.59024	128289513	6	6 - Öresunds kustvatten
56	Polygon	SEB23C07CF-C31F-4F63-B2DE-3C8AF9B68053	WA39114588	SE562290-124131	SE562290-124131	Helsingborgsområdet	6	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE562290-124131	2009-09-17	2010	Helsingborgsområdet_(56.03,12.67)	N	 	 	29258.37478	19335067.15	6	6 - Öresunds kustvatten
5	Polygon	SE50ADECA4-050C-44B5-B028-4955072330AA	WA86165154	SE552170-130626	SE552170-130626	Ö sydkustens kustvatten	7	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE552170-130626	2009-09-21	2010	Ö sydkustens kustvatten_(55.41,13.79)	N	 	 	122808.6726	172170765.2	7	7 - Skånes kustvatten
6	Polygon	SE64B0A44C-E6B3-4A07-ACE8-78D6A0109E53	WA61115208	SE552219-130919	SE552219-130919	Trelleborgs hamnområde	7	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE552219-130919	2009-09-21	2010	Trelleborgs hamnområde_(55.37,13.15)	N	 	 	4277.438812	396696.9468	7	7 - Skånes kustvatten
7	Polygon	SE3717F29D-E645-4BCC-A534-DC03226F592A	WA22664774	SE552220-130920	SE552220-130920	Ystads hamnområde	7	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE552220-130920	2009-09-21	2010	Ystads hamnområde_(55.42,13.82)	N	 	 	5770.193719	868477.33	7	7 - Skånes kustvatten
8	Polygon	SEDC6FFE62-0D89-4845-9E9E-BDA081053026	WA67667475	SE552500-124461	SE552500-124461	S Öresunds kustvatten	7	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE552500-124461	2016-12-12	2016	S Öresunds kustvatten_(55.46,12.84)	N	 	 	64112.42805	59413003.64	7	7 - Skånes kustvatten
9	Polygon	SE760C94E5-30E2-4564-BA69-3FAF60951DB5	WA19562624	SE552670-142281	SE552670-142281	Sandhammaren-Simrishamn	7	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE552670-142281	2006-12-31	2010	Sandhammaren-Simrishamn_(55.46,14.3)	N	 	 	51952.44282	54089953.42	7	7 - Skånes kustvatten
10	Polygon	SEC7B7488F-67DC-49D5-9314-578F5989C323	WA57948638	SE552800-125430	SE552800-125430	Höllviken	7	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE552800-125430	2006-12-31	2010	Höllviken_(55.46,12.91)	N	 	 	42843.33556	55805552.13	7	7 - Skånes kustvatten
11	Polygon	SE0847519A-1ED5-4838-A8BF-5469658B9800	WA96619567	SE553730-128890	SE553730-128890	V sydkustens kustvatten	7	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE553730-128890	2011-12-08	2012_2	V sydkustens kustvatten_(55.37,12.92)	N	 	 	96209.26938	124657904.7	7	7 - Skånes kustvatten
15	Polygon	SEE8C215E6-55E6-4D7E-9F23-B00B205F4234	WA28621968	SE554800-142001	SE554800-142001	V Hanöbuktens kustvatten	7	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE554800-142001	2006-12-31	2010	V Hanöbuktens kustvatten_(55.98,14.52)	N	 	 	192353.0848	267872196.4	7	7 - Skånes kustvatten
18	Polygon	SEA297145C-CAAD-425C-8685-63920BDAC4AC	WA37573985	SE555685-142290	SE555685-142290	Landöbukten sek namn	7	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE555685-142290	2006-12-31	2010	Landöbukten sek namn_(55.95,14.36)	N	 	 	35486.18431	23334856.91	7	7 - Skånes kustvatten
19	Polygon	SECDC185D2-F8A1-4C55-88F2-6BB47705178E	WA75626781	SE555950-142740	SE555950-142740	Tostebergabukten	7	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE555950-142740	2006-12-31	2010	Tostebergabukten_(56,14.47)	N	 	 	32743.99389	17510253.74	7	7 - Skånes kustvatten
20	Polygon	SEDD159A8F-FB49-42C1-8FB2-7E4A9AD24ABE	WA96783403	SE560200-143175	SE560200-143175	Valjeviken	7	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE560200-143175	2006-12-31	2010	Valjeviken_(56.03,14.53)	N	 	 	24704.20313	8732422.763	7	7 - Skånes kustvatten
21	Polygon	SEA4E6EF7F-8F2E-4969-AC67-05032B616D44	WA82521563	SE560205-143545	SE560205-143545	Sölvesborgsviken	7	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE560205-143545	2006-12-31	2010	Sölvesborgsviken_(56.04,14.59)	N	 	 	12692.99981	3180268.382	7	7 - Skånes kustvatten
22	Polygon	SE305600F5-CAEA-46AF-80FF-A3E505684DE4	WA69046261	SE560290-154710	SE560290-154710	Djupfjärden sek namn	8	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE560290-154710	2006-12-31	2010	Djupfjärden sek namn_(56.04,15.77)	N	 	 	21914.30793	6614190.907	8	8 - Blekinge skärgård och Kalmarsund, inre kustvatten
23	Polygon	SEB5566F2B-ADE9-40AC-AA3F-5594D3A1DF7D	WA93382546	SE560385-154500	SE560385-154500	Kållafjärden	8	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE560385-154500	2006-12-31	2010	Kållafjärden_(56.06,15.74)	N	 	 	28256.76757	8057054.424	8	8 - Blekinge skärgård och Kalmarsund, inre kustvatten
24	Polygon	SE0A089129-074E-4AC2-909E-7D297897EFCB	WA98091757	SE560500-154435	SE560500-154435	Gåsefjärden	8	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE560500-154435	2006-12-31	2010	Gåsefjärden_(56.1,15.75)	N	 	 	50246.47639	15586020.21	8	8 - Blekinge skärgård och Kalmarsund, inre kustvatten
25	Polygon	SE67DEE09C-1E9F-42F3-B051-8C40975A4986	WA61996009	SE560500-154880	SE560500-154880	Torhamnsfjärden	8	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE560500-154880	2006-12-31	2010	Torhamnsfjärden_(56.08,15.81)	N	 	 	23693.71655	11021581.08	8	8 - Blekinge skärgård och Kalmarsund, inre kustvatten
27	Polygon	SE0410FF30-D852-4EEB-99A2-31BCC522ED04	WA69903366	SE560740-144375	SE560740-144375	Mellersta Pukaviksbukten	8	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE560740-144375	2006-12-31	2010	Mellersta Pukaviksbukten_(56.13,14.73)	N	 	 	26910.90945	15987907.76	8	8 - Blekinge skärgård och Kalmarsund, inre kustvatten
28	Polygon	SE77FE7C64-BCBD-444C-BFA9-917ADFC16955	WA73869620	SE560740-152650	SE560740-152650	Hästholmsfjärden	8	CW	Y	SE4	SO	SE	SVAR2016	 http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE560740-152650	2006-12-31	2010	Hästholmsfjärden_(56.13,15.44)	N	 	 	28278.97892	7480084.051	8	8 - Blekinge skärgård och Kalmarsund, inre kustvatten
